"","The.Party.Affiliation","Speaker","p_bt","p_fc","p_ht","p_mt","p_pfic","X","ID","Label","Statement","Subject.s.","Speaker.Job.Title","State.Info","Barely.True.Counts","False.Counts","Half.True.Counts","Mostly.True.Counts","Pants.on.Fire.Counts","Venue.Location","Ts"
"589","democrat","hillary-clinton",578,569,901,988,179,1830,1830,"false","Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students.","debt,education,federal-budget,taxes","Presidential candidate","New York",40,29,69,76,7,"a speech",221
"590","democrat","hillary-clinton",578,569,901,988,179,1846,1846,"half-true","More than 90 percent of the gains have gone to the top 1 percent.","economy,poverty","Presidential candidate","New York",40,29,69,76,7,"a speech at the Democratic National Convention",221
"591","democrat","hillary-clinton",578,569,901,988,179,1942,1942,"false","It's just outrageous that under President Bush, the National Institutes of Health have been basically decreased in funding.","bush-administration","Presidential candidate","New York",40,29,69,76,7,"Philadelphia, Pa.",221
"592","democrat","hillary-clinton",578,569,901,988,179,1996,1996,"true","When I was secretary of state, I had a very high approval rating.","candidates-biography,foreign-policy,polls","Presidential candidate","New York",40,29,69,76,7,"an interview on ""Meet the Press""",221
"593","democrat","hillary-clinton",578,569,901,988,179,2002,2002,"mostly-true","Americanschools are more segregated than they were in the 1960s.","civil-rights,education","Presidential candidate","New York",40,29,69,76,7,"a speech in Florissant, Mo.",221
"594","democrat","hillary-clinton",578,569,901,988,179,2061,2061,"true","You can look at the propaganda on a lot of the terrorists sites and what Donald Trump saysabout Muslims is used to recruit fighters.","foreign-policy,religion,terrorism","Presidential candidate","New York",40,29,69,76,7,"the second 2016 presidential debate",221
"595","democrat","hillary-clinton",578,569,901,988,179,2251,2251,"barely-true","Says Donald Trump has been talking about the option of using a nuclear weapon against our Western European allies.","nuclear","Presidential candidate","New York",40,29,69,76,7,"a campaign ad",221
"596","democrat","hillary-clinton",578,569,901,988,179,2315,2315,"mostly-true","Americans havent had a raise in 15 years.","income","Presidential candidate","New York",40,29,69,76,7,"a Hillary for America ad",221
"597","democrat","hillary-clinton",578,569,901,988,179,2319,2319,"mostly-true","Barack (Obama) has one of his biggest supporters in terms of funding, the Exelon Corporation, which has spent millions of dollars trying to make Yucca Mountain the waste depository.","ethics","Presidential candidate","New York",40,29,69,76,7,"Las Vegas",221
"598","democrat","hillary-clinton",578,569,901,988,179,2408,2408,"true","Says Donald Trump used undocumented labor to build the Trump Tower.","candidates-biography,immigration","Presidential candidate","New York",40,29,69,76,7,"in a debate",221
"599","democrat","hillary-clinton",578,569,901,988,179,2440,2440,"true","Says she is the subject of 60 books.","candidates-biography","Presidential candidate","New York",40,29,69,76,7,"a forum on faith-related issues at Messiah College in Grantham, Penn.",221
"600","democrat","hillary-clinton",578,569,901,988,179,2465,2465,"true","When Sen. Edwards ran in 2004, he wasn't for universal health care. I'm glad he is now.","health-care","Presidential candidate","New York",40,29,69,76,7,"Las Vegas",221
"601","democrat","hillary-clinton",578,569,901,988,179,2552,2552,"true","She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action.","health-care","Presidential candidate","New York",40,29,69,76,7,"a television ad",221
"602","democrat","hillary-clinton",578,569,901,988,179,2566,2566,"barely-true","The only two (Donald Trump tax returns) we have show that he hasnt paid a penny in taxes.","bankruptcy,candidates-biography,history,income,campaign-advertising,taxes,wealth","Presidential candidate","New York",40,29,69,76,7,"an interview on NBC's ""Meet the Press""",221
"603","democrat","hillary-clinton",578,569,901,988,179,2583,2583,"mostly-true","Says Bernie Sanders advocated putting Iranian troops into Syria to try and resolve the conflict there. Putting them right on the doorstep of Israel.","foreign-policy","Presidential candidate","New York",40,29,69,76,7,"the Democratic debate in Durham, N.H.",221
"604","democrat","hillary-clinton",578,569,901,988,179,2643,2643,"half-true","Says Bernie Sanders wants higher standards for toy guns than real guns.","guns,legal-issues,voting-record","Presidential candidate","New York",40,29,69,76,7,"a CNN interview",221
"605","democrat","hillary-clinton",578,569,901,988,179,2653,2653,"false","On the Trans-Pacific Partnership.","trade","Presidential candidate","New York",40,29,69,76,7,"an interview on PBS Newshour",221
"606","democrat","hillary-clinton",578,569,901,988,179,2658,2658,"mostly-true","In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000 and in2004 a plan to purge even more voters was headed off.","diversity,elections","Presidential candidate","New York",40,29,69,76,7,"in a speech at Texas Southern University",221
"607","democrat","hillary-clinton",578,569,901,988,179,2681,2681,"true","On the Keystone XL pipeline","environment","Presidential candidate","New York",40,29,69,76,7,"in the first Democratic debate",221
"608","democrat","hillary-clinton",578,569,901,988,179,2760,2760,"true","Trump Management was charged with discriminating against African-Americans and breaking federal law.","candidates-biography,civil-rights,housing,legal-issues","Presidential candidate","New York",40,29,69,76,7,"a Hillary for America television ad",221
"609","democrat","hillary-clinton",578,569,901,988,179,2772,2772,"true","SaysBernie Sanders has reversed his position on immunity for gun manufacturers and sellers.","guns,legal-issues","Presidential candidate","New York",40,29,69,76,7,"comments during the South Carolina Democratic presidential debate",221
"610","democrat","hillary-clinton",578,569,901,988,179,2882,2882,"true","A year ago, in March 2007, I called for immediate action to address abuses in the subprime market, and I laid out detailed concrete proposals for how to do so.","economy","Presidential candidate","New York",40,29,69,76,7,"a speech at the University of Pennsylvania.",221
"611","democrat","hillary-clinton",578,569,901,988,179,2893,2893,"barely-true","Says Donald Trump supports an agenda out there to privatize the Veterans Affairshealth care system.","health-care,veterans","Presidential candidate","New York",40,29,69,76,7,"the NBC Commander-In-Chief Forum",221
"612","democrat","hillary-clinton",578,569,901,988,179,2900,2900,"barely-true","All of the records, as far as I know, about what we did with health care, those are already available.","health-care","Presidential candidate","New York",40,29,69,76,7,"Philadelphia",221
"613","democrat","hillary-clinton",578,569,901,988,179,2911,2911,"pants-fire","I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.","income,taxes","Presidential candidate","New York",40,29,69,76,7,"a campaign rally in Cleveland",221
"614","democrat","hillary-clinton",578,569,901,988,179,2930,2930,"true","After the shootings of Dallas policemen, nearly 500 people applied in just 12 days.","public-safety,public-service","Presidential candidate","New York",40,29,69,76,7,"a speech at the Democratic National Convention",221
"615","democrat","hillary-clinton",578,569,901,988,179,2948,2948,"half-true","Says Bernie Sanders was against the auto bailout and voted against the money that ended up saving the auto industry.","congress,financial-regulation,voting-record","Presidential candidate","New York",40,29,69,76,7,"the Democratic debate in Flint",221
"616","democrat","hillary-clinton",578,569,901,988,179,2970,2970,"true","Senator Obama's relatives and friends say he has been talking about running for president for at least the last 15 years, a campaign spokesman said.","candidates-biography","Presidential candidate","New York",40,29,69,76,7,"a news release",221
"617","democrat","hillary-clinton",578,569,901,988,179,2973,2973,"barely-true","Thats legal: If you find out about somebody elses salary even if youre doing exactly the same job, you can be retaliated against, including being fired, in most places.","government-regulation,income,jobs,market-regulation,small-business,unions,women,workers","Presidential candidate","New York",40,29,69,76,7,"a rally in Tampa",221
"618","democrat","hillary-clinton",578,569,901,988,179,2981,2981,"true","We now do have evidence that Donald Trump is being used as a recruiting tool for terrorists.","history,terrorism","Presidential candidate","New York",40,29,69,76,7,"an interview on CNN",221
"619","democrat","hillary-clinton",578,569,901,988,179,2999,2999,"half-true","Says Donald Trump says organized crime runs wild on reservations.","crime,diversity,gambling","Presidential candidate","New York",40,29,69,76,7,"a rally in Tempe, Ariz.",221
"620","democrat","hillary-clinton",578,569,901,988,179,3152,3152,"barely-true","Says when an interviewer asked Donald Trump if he treats women with respect, Trump replied, I cant say that.","history,women","Presidential candidate","New York",40,29,69,76,7,"a video shown at the Democratic convention",221
"621","democrat","hillary-clinton",578,569,901,988,179,3161,3161,"false","Obama ""only wants your children to have health insurance.""","health-care","Presidential candidate","New York",40,29,69,76,7,"a campaign event in Hanging Rock, Ohio.",221
